file path,transcription,roman,vad flag,language flag,duration
/your/path/to/generated/cs/samples/by/unicom/1549_Shona_Zulu_(Zulu).wav,le mibono isikisela ukuthi abantu banezidingo ezithile kanyenoma izifiso eziye zavalelwa ngaphakathi njengoba vachibva ekubeni zera,le mibono isikisela ukuthi abantu banezidingo ezithile kanyenoma izifiso eziye zavalelwa ngaphakathi njengoba vachibva ekubeni zera,"{'No Speech': [{'start': 0, 'end': 23584}, {'start': 128992, 'end': 138784}, {'start': 173024, 'end': 190218}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 146153, 'end': 152564}, {'start': 166026, 'end': 171475}], 'Zulu': [{'start': 0, 'end': 146153}, {'start': 152564, 'end': 166026}, {'start': 171475, 'end': 190218}]}",11.89
/your/path/to/generated/cs/samples/by/unicom/1551_Shona_Zulu_(Zulu).wav,basazama kuona ukuthi kube kukhulu kangakanani ukugqubuzana nokuthi pasi richakanganiswa kanjani,basazama kuona ukuthi kube kukhulu kangakanani ukugqubuzana nokuthi pasi richakanganiswa kanjani,"{'No Speech': [{'start': 0, 'end': 1568}, {'start': 73184, 'end': 74784}, {'start': 116704, 'end': 119840}, {'start': 149984, 'end': 163097}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 17309, 'end': 22759}, {'start': 108023, 'end': 113152}, {'start': 119883, 'end': 131422}], 'Zulu': [{'start': 0, 'end': 17309}, {'start': 22759, 'end': 108023}, {'start': 113152, 'end': 119883}, {'start': 131422, 'end': 163097}]}",10.19
/your/path/to/generated/cs/samples/by/unicom/1558_Shona_Zulu_(Zulu).wav,ngaphambi kokuba inhlangano ibe npfungwa abaholi kumelwe benze isiko lokusungula pfungwa kanye nolwazi oluhlanganyelwayo nokufundisa amalungu enhlangano,ngaphambi kokuba inhlangano ibe npfungwa abaholi kumelwe benze isiko lokusungula pfungwa kanye nolwazi oluhlanganyelwayo nokufundisa amalungu enhlangano,"{'No Speech': [{'start': 0, 'end': 18976}, {'start': 72672, 'end': 79904}, {'start': 192992, 'end': 195104}, {'start': 228320, 'end': 230944}, {'start': 281568, 'end': 302603}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 63745, 'end': 70472}], 'Zulu': [{'start': 0, 'end': 63745}, {'start': 70472, 'end': 302603}]}",18.91
/your/path/to/generated/cs/samples/by/unicom/1559_Shona_Zulu_(Zulu).wav,kududza cishe kulula ngesintaliyane njengoba mashoko amaningi aphinyiselwa ngedlela efanayo nabhalwe ngayo,kududza cishe kulula ngesintaliyane njengoba mashoko amaningi aphinyiselwa ngedlela efanayo nabhalwe ngayo,"{'No Speech': [{'start': 0, 'end': 1056}, {'start': 67552, 'end': 70176}, {'start': 124896, 'end': 136162}]}","{'Shona': [{'start': 0, 'end': 9619}, {'start': 44569, 'end': 52906}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 9619, 'end': 44569}, {'start': 52906, 'end': 136162}]}",8.51
/your/path/to/generated/cs/samples/by/unicom/1560_Shona_Zulu_(Shona).wav,kana wakwanisa uphuma panenge pachiyerera amanzi zvine simba ukubhukudela kunenge kwava nyore,kana wakwanisa uphuma panenge pachiyerera amanzi zvine simba ukubhukudela kunenge kwava nyore,"{'No Speech': [{'start': 0, 'end': 44576}, {'start': 69600, 'end': 71712}, {'start': 115680, 'end': 117792}, {'start': 156128, 'end': 207866}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 58017, 'end': 67313}, {'start': 90072, 'end': 102893}, {'start': 118600, 'end': 136229}], 'Zulu': [{'start': 0, 'end': 58017}, {'start': 67313, 'end': 90072}, {'start': 102893, 'end': 118600}, {'start': 136229, 'end': 207866}]}",12.99
/your/path/to/generated/cs/samples/by/unicom/1561_Shona_Zulu_(Shona).wav,matunhu akawanda zikhonzwa amabhasi madiki ekujapan ayo akasimba uye zikhonzwa mutepfetepfe,matunhu akawanda zikhonzwa amabhasi madiki ekujapan ayo akasimba uye zikhonzwa mutepfetepfe,"{'No Speech': [{'start': 0, 'end': 36896}, {'start': 110560, 'end': 113696}, {'start': 135136, 'end': 172014}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 53535, 'end': 63152}, {'start': 63152, 'end': 75334}], 'Zulu': [{'start': 0, 'end': 53535}, {'start': 63152, 'end': 63152}, {'start': 75334, 'end': 172014}]}",10.75
/your/path/to/generated/cs/samples/by/unicom/1563_Shona_Zulu_(Shona).wav,vaongorori vacho vakataura kuti kunyange zvazvo uyu waiva umsila wedinosaur diki minhenga yacho ndeyechinhu chikuru kwete chidiki,vaongorori vacho vakataura kuti kunyange zvazvo uyu waiva umsila wedinosaur diki minhenga yacho ndeyechinhu chikuru kwete chidiki,"{'No Speech': [{'start': 0, 'end': 49696}, {'start': 66016, 'end': 71200}, {'start': 142816, 'end': 156704}, {'start': 191968, 'end': 198176}, {'start': 212960, 'end': 255234}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 119514, 'end': 127204}], 'Zulu': [{'start': 0, 'end': 119514}, {'start': 127204, 'end': 255234}]}",15.95
/your/path/to/generated/cs/samples/by/unicom/1564_Shona_Zulu_(Zulu).wav,ezinye iziguli zithole hutachiona esibhedlela kucabanga udkt moll futhi okungenani ababili bekuyizisebenzi zempilo zasesibhedlela,ezinye iziguli zithole hutachiona esibhedlela kucabanga udkt moll futhi okungenani ababili bekuyizisebenzi zempilo zasesibhedlela,"{'No Speech': [{'start': 0, 'end': 23072}, {'start': 90080, 'end': 93216}, {'start': 131040, 'end': 134176}, {'start': 147424, 'end': 156704}, {'start': 205792, 'end': 210464}, {'start': 291808, 'end': 312634}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 58619, 'end': 67908}], 'Zulu': [{'start': 0, 'end': 58619}, {'start': 67908, 'end': 312634}]}",19.54
/your/path/to/generated/cs/samples/by/unicom/1565_Shona_Zulu_(Shona).wav,chinangwa chikuru chesainzi ndecheukuthola kuti zvinhu zviri panyika zvinoshanda sei nzira iyi inowanzoshandiswa pakutsvakurudza kunoitwa zvinhu zvine chekuita nesainzi,chinangwa chikuru chesainzi ndecheukuthola kuti zvinhu zviri panyika zvinoshanda sei nzira iyi inowanzoshandiswa pakutsvakurudza kunoitwa zvinhu zvine chekuita nesainzi,"{'No Speech': [{'start': 0, 'end': 50720}, {'start': 80352, 'end': 90656}, {'start': 143840, 'end': 155168}, {'start': 194528, 'end': 196128}, {'start': 209376, 'end': 219168}, {'start': 261088, 'end': 292015}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 95165, 'end': 102534}], 'Zulu': [{'start': 0, 'end': 95165}, {'start': 102534, 'end': 292015}]}",18.25
/your/path/to/generated/cs/samples/by/unicom/1568_Shona_Zulu_(Shona).wav,kunyangwe ichishandiswa zvakanyanya kazhinji pakati pevasiri varomani igama rekuti gypsy rinoonekwa serekutuka kunyanya nekuda kwekubatana kwaro nemafungiro akaipa uye nemaonerwo asiri iwo evanhu amaromany,kunyangwe ichishandiswa zvakanyanya kazhinji pakati pevasiri varomani igama rekuti gypsy rinoonekwa serekutuka kunyanya nekuda kwekubatana kwaro nemafungiro akaipa uye nemaonerwo asiri iwo evanhu amaromany,"{'No Speech': [{'start': 0, 'end': 42016}, {'start': 74208, 'end': 87584}, {'start': 127968, 'end': 138784}, {'start': 148448, 'end': 151584}, {'start': 168416, 'end': 173600}, {'start': 187360, 'end': 191520}, {'start': 208864, 'end': 212512}, {'start': 229856, 'end': 233504}, {'start': 289760, 'end': 299040}, {'start': 329696, 'end': 383966}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 140615, 'end': 146060}, {'start': 317425, 'end': 328636}], 'Zulu': [{'start': 0, 'end': 140615}, {'start': 146060, 'end': 317425}, {'start': 328636, 'end': 383966}]}",24.0
/your/path/to/generated/cs/samples/by/unicom/1569_Shona_Zulu_(Shona).wav,chirevo ichi uvula nekutererera kwegakava nekuumbwa kwenhaurirano muunited states pamusoro pamutemo yekuenda kupakati pekumabvazuva,chirevo ichi uvula nekutererera kwegakava nekuumbwa kwenhaurirano muunited states pamusoro pamutemo yekuenda kupakati pekumabvazuva,"{'No Speech': [{'start': 0, 'end': 33312}, {'start': 55264, 'end': 60960}, {'start': 68064, 'end': 73248}, {'start': 85984, 'end': 99360}, {'start': 114656, 'end': 116768}, {'start': 159200, 'end': 165920}, {'start': 178656, 'end': 188960}, {'start': 220128, 'end': 227360}, {'start': 244192, 'end': 285327}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 44848, 'end': 53498}], 'Zulu': [{'start': 0, 'end': 44848}, {'start': 53498, 'end': 285327}]}",17.83
/your/path/to/generated/cs/samples/by/unicom/1572_Shona_Zulu_(Shona).wav,pane mamwe amabhomu aqhumile pedyo nezvivako zvehurumende uye zvakaitika muamahora maviri,pane mamwe amabhomu aqhumile pedyo nezvivako zvehurumende uye zvakaitika muamahora maviri,"{'No Speech': [{'start': 0, 'end': 31264}, {'start': 142304, 'end': 178887}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 42943, 'end': 56403}, {'start': 57685, 'end': 73068}, {'start': 121139, 'end': 131715}], 'Zulu': [{'start': 0, 'end': 42943}, {'start': 56403, 'end': 57685}, {'start': 73068, 'end': 121139}, {'start': 131715, 'end': 178886}]}",11.18
/your/path/to/generated/cs/samples/by/unicom/1574_Shona_Zulu_(Shona).wav,ubusika yechando inogona kuba seisingatonhore tembiricha haiwanzodzike zvekusvika pakuoma kwechando asi mhepo inoita kuti sekuhlangene kwenza kwava kutonhora kupfuura zvinenge zvichiratidzwa nethermometer,ubusika yechando inogona kuba seisingatonhore tembiricha haiwanzodzike zvekusvika pakuoma kwechando asi mhepo inoita kuti sekuhlangene kwenza kwava kutonhora kupfuura zvinenge zvichiratidzwa nethermometer,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 51680, 'end': 55328}, {'start': 98272, 'end': 102944}, {'start': 131552, 'end': 134688}, {'start': 168416, 'end': 175648}, {'start': 218592, 'end': 254677}]}","{'Shona': [{'start': 0, 'end': 9933}, {'start': 24993, 'end': 29479}, {'start': 135216, 'end': 158927}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 9933, 'end': 24993}, {'start': 29479, 'end': 135216}, {'start': 158927, 'end': 254677}]}",15.92
/your/path/to/generated/cs/samples/by/unicom/1577_Shona_Zulu_(Zulu).wav,lokho bekungenzi kumbondijekera kimi bekungalungile nakanjani,lokho bekungenzi kumbondijekera kimi bekungalungile nakanjani,"{'No Speech': [{'start': 0, 'end': 22048}, {'start': 32224, 'end': 37408}, {'start': 74208, 'end': 81952}, {'start': 115168, 'end': 151952}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 50672, 'end': 66387}], 'Zulu': [{'start': 0, 'end': 50672}, {'start': 66387, 'end': 151952}]}",9.5
/your/path/to/generated/cs/samples/by/unicom/1578_Shona_Zulu_(Zulu).wav,ngakho ulakkha singh akatungamirira pakuimba ibhajans,ngakho ulakkha singh akatungamirira pakuimba ibhajans,"{'No Speech': [{'start': 0, 'end': 23584}, {'start': 54240, 'end': 56352}, {'start': 102880, 'end': 144521}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 56448, 'end': 72164}, {'start': 73126, 'end': 84351}], 'Zulu': [{'start': 0, 'end': 56448}, {'start': 72164, 'end': 73126}, {'start': 84351, 'end': 144521}]}",9.03
/your/path/to/generated/cs/samples/by/unicom/1579_Shona_Zulu_(Shona).wav,inopa yambiro yekuti hapana anogona kupa vimbiso yekuti chero zvichaitwa neiraq iye zvino zvinomisa impi dzezvikwata obukhulayo mhirizhonga kana kutanga nyonga nyonga,inopa yambiro yekuti hapana anogona kupa vimbiso yekuti chero zvichaitwa neiraq iye zvino zvinomisa impi dzezvikwata obukhulayo mhirizhonga kana kutanga nyonga nyonga,"{'No Speech': [{'start': 0, 'end': 12832}, {'start': 64992, 'end': 66592}, {'start': 100832, 'end': 116768}, {'start': 150496, 'end': 153120}, {'start': 164320, 'end': 178720}, {'start': 203232, 'end': 205856}, {'start': 226784, 'end': 274553}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 145476, 'end': 149001}, {'start': 179122, 'end': 190657}], 'Zulu': [{'start': 0, 'end': 145476}, {'start': 149001, 'end': 179122}, {'start': 190657, 'end': 274553}]}",17.16
/your/path/to/generated/cs/samples/by/unicom/1582_Shona_Zulu_(Zulu).wav,zvinhu esiningi impilo yemindeni yamahebheru dzaiwanzoitira panze evulekile,zvinhu esiningi impilo yemindeni yamahebheru dzaiwanzoitira panze evulekile,"{'No Speech': [{'start': 83936, 'end': 92704}, {'start': 118752, 'end': 125984}, {'start': 150496, 'end': 172014}]}","{'Shona': [{'start': 0, 'end': 5769}, {'start': 92305, 'end': 107048}, {'start': 109292, 'end': 116663}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 5769, 'end': 92305}, {'start': 107048, 'end': 109292}, {'start': 116663, 'end': 172014}]}",10.75
/your/path/to/generated/cs/samples/by/unicom/1587_Shona_Zulu_(Shona).wav,vanhu vakatanga kurwara nechirwere ichi mwedzi wajulayi wava ekupheleni,vanhu vakatanga kurwara nechirwere ichi mwedzi wajulayi wava ekupheleni,"{'No Speech': [{'start': 0, 'end': 31776}, {'start': 102368, 'end': 148980}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 74753, 'end': 85019}, {'start': 92077, 'end': 101381}], 'Zulu': [{'start': 0, 'end': 74753}, {'start': 85019, 'end': 92077}, {'start': 101381, 'end': 148980}]}",9.31
/your/path/to/generated/cs/samples/by/unicom/1589_Shona_Zulu_(Shona).wav,zvinhu eziveza kuti vanhu vazova netsika dzakasiyanasiyana zvinogona kubva paulimi yavo zvitendero zvematongerwo enyika maonero avanoita nyaya dzebonde nharaunda dzavanogara nezvimwewo,zvinhu eziveza kuti vanhu vazova netsika dzakasiyanasiyana zvinogona kubva paulimi yavo zvitendero zvematongerwo enyika maonero avanoita nyaya dzebonde nharaunda dzavanogara nezvimwewo,"{'No Speech': [{'start': 0, 'end': 34336}, {'start': 120800, 'end': 125984}, {'start': 138720, 'end': 145440}, {'start': 165344, 'end': 170528}, {'start': 201184, 'end': 208928}, {'start': 229856, 'end': 232480}, {'start': 244192, 'end': 287185}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 42293, 'end': 49662}, {'start': 105092, 'end': 114384}], 'Zulu': [{'start': 0, 'end': 42293}, {'start': 49662, 'end': 105092}, {'start': 114384, 'end': 287185}]}",17.95
/your/path/to/generated/cs/samples/by/unicom/1591_Shona_Zulu_(Zulu).wav,umkhulumeli wendlu unewt gingrich umbusi wasetexas urick perry kanye nelungu lesishayamthetho lowesifazane umichele bachmann vakapedza endaweni yesine yesihlanu kanye neyesithupha ngokulandelana,umkhulumeli wendlu unewt gingrich umbusi wasetexas urick perry kanye nelungu lesishayamthetho lowesifazane umichele bachmann vakapedza endaweni yesine yesihlanu kanye neyesithupha ngokulandelana,"{'No Speech': [{'start': 0, 'end': 32288}, {'start': 46560, 'end': 52256}, {'start': 66016, 'end': 68640}, {'start': 81888, 'end': 90656}, {'start': 128992, 'end': 138784}, {'start': 205280, 'end': 222240}, {'start': 244704, 'end': 248352}, {'start': 262112, 'end': 263712}, {'start': 310752, 'end': 333996}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 215568, 'end': 226138}], 'Zulu': [{'start': 0, 'end': 215568}, {'start': 226138, 'end': 333996}]}",20.87
/your/path/to/generated/cs/samples/by/unicom/1594_Shona_Zulu_(Shona).wav,dzimwe izilwane dzakaita senzou uye twiza dzinowanzosvika pedyo neezimotweni uye kana muine zvekuzvidzivirira nazvo munogona kunyatsoona izilwane idzi zvakanakisisa,dzimwe izilwane dzakaita senzou uye twiza dzinowanzosvika pedyo neezimotweni uye kana muine zvekuzvidzivirira nazvo munogona kunyatsoona izilwane idzi zvakanakisisa,"{'No Speech': [{'start': 0, 'end': 35872}, {'start': 90080, 'end': 93216}, {'start': 137184, 'end': 144416}, {'start': 160736, 'end': 164384}, {'start': 186336, 'end': 188960}, {'start': 232928, 'end': 279569}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 41958, 'end': 58614}, {'start': 118828, 'end': 135803}], 'Zulu': [{'start': 0, 'end': 41958}, {'start': 58614, 'end': 118828}, {'start': 135803, 'end': 279569}]}",17.47
/your/path/to/generated/cs/samples/by/unicom/1595_Shona_Zulu_(Shona).wav,chibhudha chetibetan inobva padzidzo dzabhudha asiyakawedzera neindlela yerudo yemahayana uye neindlela dzakawanda dzakabva kuyoga yekuindia,chibhudha chetibetan inobva padzidzo dzabhudha asiyakawedzera neindlela yerudo yemahayana uye neindlela dzakawanda dzakabva kuyoga yekuindia,"{'No Speech': [{'start': 0, 'end': 30752}, {'start': 57312, 'end': 67616}, {'start': 94688, 'end': 104992}, {'start': 151520, 'end': 160800}, {'start': 184288, 'end': 186400}, {'start': 210912, 'end': 256906}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 122403, 'end': 127850}], 'Zulu': [{'start': 0, 'end': 122403}, {'start': 127850, 'end': 256906}]}",16.06
/your/path/to/generated/cs/samples/by/unicom/1597_Shona_Zulu_(Zulu).wav,mari ingashintshwa ebhange okuwukuphela kwalo esiqhingini esisstanley ngaphesheya kwesitolo sasefic west,mari ingashintshwa ebhange okuwukuphela kwalo esiqhingini esisstanley ngaphesheya kwesitolo sasefic west,"{'No Speech': [{'start': 38368, 'end': 45088}, {'start': 171488, 'end': 203036}]}","{'Shona': [{'start': 0, 'end': 7690}, {'start': 99330, 'end': 107981}, {'start': 164694, 'end': 169821}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 7690, 'end': 99330}, {'start': 107981, 'end': 164694}, {'start': 169821, 'end': 203036}]}",12.69
/your/path/to/generated/cs/samples/by/unicom/1598_Shona_Zulu_(Zulu).wav,nakuba vaivamo abathathu phakathi kwendlu ngenkathi imoto iyishayisa akekho kubo olimele,nakuba vaivamo abathathu phakathi kwendlu ngenkathi imoto iyishayisa akekho kubo olimele,"{'No Speech': [{'start': 0, 'end': 10784}, {'start': 24032, 'end': 26656}, {'start': 76256, 'end': 77856}, {'start': 114656, 'end': 124448}, {'start': 153056, 'end': 165327}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 27573, 'end': 38795}, {'start': 38795, 'end': 43284}], 'Zulu': [{'start': 0, 'end': 27573}, {'start': 38795, 'end': 38795}, {'start': 43284, 'end': 165327}]}",10.33
/your/path/to/generated/cs/samples/by/unicom/1599_Shona_Zulu_(Zulu).wav,izidalwa ezazikhona zasekuqaleni azikashintshi zisadinga zvinhu yokuphila efana neyangaphambili,izidalwa ezazikhona zasekuqaleni azikashintshi zisadinga zvinhu yokuphila efana neyangaphambili,"{'No Speech': [{'start': 0, 'end': 24608}, {'start': 51168, 'end': 52768}, {'start': 62944, 'end': 65568}, {'start': 102880, 'end': 104992}, {'start': 135648, 'end': 155110}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 95876, 'end': 100366}], 'Zulu': [{'start': 0, 'end': 95876}, {'start': 100366, 'end': 155110}]}",9.69
/your/path/to/generated/cs/samples/by/unicom/1600_Shona_Zulu_(Shona).wav,zvimwe zvinoitwa panzvimbo yacho zvinosanganisira kuvhima kuredza kutora mifananidzo kuona shiri uye kushanyira amapaki nekudzidza nezvezvakatipoteredza,zvimwe zvinoitwa panzvimbo yacho zvinosanganisira kuvhima kuredza kutora mifananidzo kuona shiri uye kushanyira amapaki nekudzidza nezvezvakatipoteredza,"{'No Speech': [{'start': 0, 'end': 40992}, {'start': 92640, 'end': 97312}, {'start': 106976, 'end': 118816}, {'start': 136160, 'end': 140320}, {'start': 152032, 'end': 161312}, {'start': 197088, 'end': 203808}, {'start': 213984, 'end': 218144}, {'start': 247776, 'end': 279940}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 172358, 'end': 182289}], 'Zulu': [{'start': 0, 'end': 172358}, {'start': 182289, 'end': 279940}]}",17.5
/your/path/to/generated/cs/samples/by/unicom/1601_Shona_Zulu_(Zulu).wav,ososayensi anofungidzira ukuthi amakati amakhulu wasemelika alandelela futhi athola izilwane zokuzidla izilwane ezizingelwayo ngokunuka dzichinhuhwidza lapho bezikhona phansi,ososayensi anofungidzira ukuthi amakati amakhulu wasemelika alandelela futhi athola izilwane zokuzidla izilwane ezizingelwayo ngokunuka dzichinhuhwidza lapho bezikhona phansi,"{'No Speech': [{'start': 0, 'end': 14368}, {'start': 142304, 'end': 145440}, {'start': 277984, 'end': 280096}, {'start': 343520, 'end': 384894}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 32986, 'end': 45156}, {'start': 281189, 'end': 292719}], 'Zulu': [{'start': 0, 'end': 32986}, {'start': 45156, 'end': 281189}, {'start': 292719, 'end': 384894}]}",24.06
/your/path/to/generated/cs/samples/by/unicom/1603_Shona_Zulu_(Zulu).wav,tsaona zasemoyeni dzinowanzoitika eiran enezindiza eziningi ezigugile ezingalondolozwa kahle dzemauto kokubili izakhamizi edzinowanzoitika kanye nempi,tsaona zasemoyeni dzinowanzoitika eiran enezindiza eziningi ezigugile ezingalondolozwa kahle dzemauto kokubili izakhamizi edzinowanzoitika kanye nempi,"{'No Speech': [{'start': 0, 'end': 544}, {'start': 47072, 'end': 54304}, {'start': 113120, 'end': 119840}, {'start': 162784, 'end': 165920}, {'start': 176608, 'end': 207308}]}","{'Shona': [{'start': 0, 'end': 6088}, {'start': 21470, 'end': 34288}, {'start': 121133, 'end': 131708}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 6088, 'end': 21470}, {'start': 34288, 'end': 121133}, {'start': 131708, 'end': 207308}]}",12.96
